date,cto,cloud,tr_product_pillar_team,tr_subpillar_name,tr_product_id,tr_product,application,service_name,managed_service,environment,cost
2024-08-10,Engineering,AWS,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,EC2,PROD,154.43
2024-08-10,Technology,Azure,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Synapse,PROD,185.75
2024-08-10,Infrastructure,AWS,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,S3,NON-PROD,54.37
2024-08-10,Technology,Azure,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Functions,NON-PROD,56.76
2024-08-10,Infrastructure,AWS,Data,Storage,967,Customer Database,CRM,Customer Store,S3,PROD,171.79
2024-08-10,Infrastructure,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,Redshift,PROD,137.91
2024-08-10,Infrastructure,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,Cloud Run,PROD,109.56
2024-08-10,Infrastructure,Azure,Security,Core,1204,Security Service,Security Platform,Threat Detection,Synapse,PROD,63.54
2024-08-10,Infrastructure,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,Redshift,NON-PROD,27.02
2024-08-10,Infrastructure,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Virtual Machines,NON-PROD,25.54
2024-08-11,Engineering,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Cloud Storage,PROD,59.31
2024-08-11,Engineering,AWS,Platform,Core,12,Commerce Platform,E-commerce,Web Store,RDS,NON-PROD,31.08
2024-08-11,Technology,AWS,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Lambda,PROD,145.17
2024-08-11,Engineering,Azure,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Virtual Machines,PROD,155.47
2024-08-11,Technology,Azure,Platform,Identity,135,Identity Service,Auth System,User Auth,Virtual Machines,PROD,167.31
2024-08-11,Engineering,Azure,Platform,Identity,135,Identity Service,Auth System,User Auth,Functions,NON-PROD,72.88
2024-08-11,Engineering,Azure,Data,Analytics,246,Data Analytics,Business Intel,Reports,SQL Database,PROD,76.51
2024-08-11,Technology,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,Cloud Functions,NON-PROD,27.26
2024-08-11,Engineering,GCP,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Cloud Storage,PROD,98.69
2024-08-11,Engineering,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Functions,NON-PROD,55.75
2024-08-11,Infrastructure,Azure,Platform,Search,634,Search Engine,Search Service,Query Engine,Blob Storage,NON-PROD,54.78
2024-08-11,Technology,GCP,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Cloud Run,PROD,163.57
2024-08-11,Engineering,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Cloud Run,PROD,51.33
2024-08-11,Engineering,Azure,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Blob Storage,PROD,69.12
2024-08-11,Infrastructure,AWS,Data,Storage,967,Customer Database,CRM,Customer Store,EC2,NON-PROD,31.43
2024-08-11,Infrastructure,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Blob Storage,PROD,77.8
2024-08-12,Engineering,AWS,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Fargate,PROD,216.01
2024-08-12,Engineering,AWS,Platform,Core,12,Commerce Platform,E-commerce,Web Store,EC2,NON-PROD,63.05
2024-08-12,Engineering,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Cloud Run,NON-PROD,91.58
2024-08-12,Technology,AWS,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,DynamoDB,PROD,285.04
2024-08-12,Technology,Azure,Platform,Identity,135,Identity Service,Auth System,User Auth,SQL Database,PROD,180.28
2024-08-12,Engineering,AWS,Platform,Identity,135,Identity Service,Auth System,User Auth,Fargate,NON-PROD,93.15
2024-08-12,Infrastructure,AWS,Data,Analytics,246,Data Analytics,Business Intel,Reports,Redshift,PROD,129.54
2024-08-12,Technology,Azure,Data,Analytics,246,Data Analytics,Business Intel,Reports,CosmosDB,PROD,245.55
2024-08-12,Infrastructure,Azure,Data,Analytics,246,Data Analytics,Business Intel,Reports,SQL Database,NON-PROD,114.22
2024-08-12,Infrastructure,Azure,Content,API,498,Content API,Content Management,API Gateway,Virtual Machines,NON-PROD,81.63
2024-08-12,Infrastructure,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,SQL Database,NON-PROD,124.77
2024-08-12,Infrastructure,Azure,Platform,Search,634,Search Engine,Search Service,Query Engine,SQL Database,PROD,185.57
2024-08-12,Infrastructure,AWS,Platform,Search,634,Search Engine,Search Service,Query Engine,DynamoDB,NON-PROD,60.55
2024-08-12,Engineering,Azure,Platform,Search,634,Search Engine,Search Service,Query Engine,SQL Database,NON-PROD,67.08
2024-08-12,Engineering,AWS,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,S3,NON-PROD,106.22
2024-08-12,Engineering,GCP,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,BigQuery,NON-PROD,115.32
2024-08-12,Infrastructure,AWS,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Redshift,PROD,90.15
2024-08-12,Infrastructure,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,BigQuery,NON-PROD,95.22
2024-08-12,Engineering,Azure,Data,Storage,967,Customer Database,CRM,Customer Store,Synapse,NON-PROD,95.16
2024-08-12,Engineering,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,BigQuery,PROD,254.13
2024-08-12,Engineering,AWS,Platform,Messaging,3544,Notification Service,Notifications,Push Service,S3,PROD,158.64
2024-08-12,Technology,GCP,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Cloud Functions,NON-PROD,66.69
2024-08-13,Engineering,AWS,Platform,Core,12,Commerce Platform,E-commerce,Web Store,RDS,PROD,102.19
2024-08-13,Technology,Azure,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Synapse,NON-PROD,81.49
2024-08-13,Engineering,Azure,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,SQL Database,NON-PROD,47.24
2024-08-13,Infrastructure,AWS,Platform,Identity,135,Identity Service,Auth System,User Auth,Redshift,PROD,132.31
2024-08-13,Engineering,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,Cloud Run,PROD,253.47
2024-08-13,Engineering,AWS,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,EC2,PROD,170.57
2024-08-13,Engineering,AWS,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Fargate,NON-PROD,35.15
2024-08-13,Infrastructure,AWS,Content,API,498,Content API,Content Management,API Gateway,EC2,PROD,268.34
2024-08-13,Engineering,GCP,Content,API,498,Content API,Content Management,API Gateway,Firestore,PROD,241.37
2024-08-13,Engineering,AWS,Content,API,498,Content API,Content Management,API Gateway,DynamoDB,NON-PROD,93.79
2024-08-13,Engineering,Azure,Content,API,498,Content API,Content Management,API Gateway,Synapse,NON-PROD,48.11
2024-08-13,Technology,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Functions,PROD,152.52
2024-08-13,Technology,AWS,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,EC2,NON-PROD,82.58
2024-08-13,Technology,GCP,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Firestore,NON-PROD,59.4
2024-08-13,Infrastructure,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Virtual Machines,NON-PROD,49.79
2024-08-13,Engineering,AWS,Platform,Search,634,Search Engine,Search Service,Query Engine,Redshift,PROD,246.32
2024-08-13,Infrastructure,AWS,Platform,Search,634,Search Engine,Search Service,Query Engine,RDS,NON-PROD,45.02
2024-08-13,Infrastructure,Azure,Platform,Search,634,Search Engine,Search Service,Query Engine,SQL Database,NON-PROD,38.9
2024-08-13,Engineering,Azure,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Virtual Machines,PROD,302.23
2024-08-13,Engineering,Azure,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Synapse,NON-PROD,96.28
2024-08-13,Infrastructure,GCP,Security,Core,1204,Security Service,Security Platform,Threat Detection,BigQuery,PROD,286.48
2024-08-13,Technology,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,DynamoDB,NON-PROD,94.12
2024-08-13,Technology,Azure,Security,Core,1204,Security Service,Security Platform,Threat Detection,Synapse,NON-PROD,72.78
2024-08-13,Technology,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Blob Storage,PROD,86.16
2024-08-14,Infrastructure,AWS,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Redshift,NON-PROD,48.63
2024-08-14,Infrastructure,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Firestore,NON-PROD,50.62
2024-08-14,Technology,Azure,Platform,Core,12,Commerce Platform,E-commerce,Web Store,SQL Database,NON-PROD,102.87
2024-08-14,Infrastructure,AWS,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Fargate,PROD,241.67
2024-08-14,Technology,Azure,Platform,Identity,135,Identity Service,Auth System,User Auth,Functions,PROD,146.11
2024-08-14,Infrastructure,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,Compute Engine,PROD,157.23
2024-08-14,Infrastructure,Azure,Data,Analytics,246,Data Analytics,Business Intel,Reports,CosmosDB,NON-PROD,57.69
2024-08-14,Infrastructure,GCP,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Cloud Run,NON-PROD,63.29
2024-08-14,Technology,Azure,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Synapse,NON-PROD,38.94
2024-08-14,Infrastructure,GCP,Content,API,498,Content API,Content Management,API Gateway,Cloud Storage,PROD,115.42
2024-08-14,Technology,GCP,Content,API,498,Content API,Content Management,API Gateway,Firestore,NON-PROD,92.2
2024-08-14,Technology,GCP,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Cloud Functions,PROD,90.45
2024-08-14,Engineering,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Virtual Machines,NON-PROD,105.95
2024-08-14,Technology,Azure,Platform,Search,634,Search Engine,Search Service,Query Engine,CosmosDB,PROD,171.48
2024-08-14,Technology,AWS,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,EC2,PROD,266.97
2024-08-14,Infrastructure,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Cloud Functions,PROD,264.32
2024-08-14,Engineering,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Cloud Functions,NON-PROD,64.31
2024-08-14,Engineering,Azure,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,SQL Database,NON-PROD,44.66
2024-08-14,Engineering,AWS,Data,Storage,967,Customer Database,CRM,Customer Store,Lambda,NON-PROD,57.95
2024-08-14,Infrastructure,Azure,Data,Storage,967,Customer Database,CRM,Customer Store,Blob Storage,NON-PROD,66.19
2024-08-14,Technology,GCP,Platform,Messaging,3544,Notification Service,Notifications,Push Service,BigQuery,PROD,224.59
2024-08-14,Engineering,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,SQL Database,PROD,185.58
2024-08-14,Infrastructure,GCP,Platform,Messaging,3544,Notification Service,Notifications,Push Service,BigQuery,NON-PROD,80.39
2024-08-14,Infrastructure,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Synapse,NON-PROD,98.37
2024-08-15,Engineering,AWS,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,RDS,PROD,255.39
2024-08-15,Engineering,AWS,Data,Analytics,246,Data Analytics,Business Intel,Reports,EC2,PROD,92.07
2024-08-15,Technology,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,BigQuery,NON-PROD,102.07
2024-08-15,Technology,GCP,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,Cloud Functions,PROD,106.47
2024-08-15,Engineering,AWS,Content,API,498,Content API,Content Management,API Gateway,RDS,PROD,308.85
2024-08-15,Engineering,AWS,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Lambda,PROD,298.13
2024-08-15,Technology,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Virtual Machines,PROD,292.04
2024-08-15,Engineering,AWS,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,EC2,NON-PROD,83.18
2024-08-15,Engineering,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,BigQuery,PROD,261.45
2024-08-15,Technology,AWS,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,DynamoDB,NON-PROD,114.2
2024-08-15,Technology,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Cloud Run,NON-PROD,97.98
2024-08-15,Technology,Azure,Data,Storage,967,Customer Database,CRM,Customer Store,Functions,NON-PROD,50.67
2024-08-15,Infrastructure,Azure,Security,Core,1204,Security Service,Security Platform,Threat Detection,CosmosDB,PROD,104.53
2024-08-15,Engineering,AWS,Security,Core,1204,Security Service,Security Platform,Threat Detection,EC2,NON-PROD,116.94
2024-08-16,Infrastructure,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Firestore,PROD,196.48
2024-08-16,Technology,Azure,Platform,Core,12,Commerce Platform,E-commerce,Web Store,CosmosDB,PROD,300.31
2024-08-16,Infrastructure,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Compute Engine,NON-PROD,110.9
2024-08-16,Technology,GCP,Platform,Identity,135,Identity Service,Auth System,User Auth,Cloud Storage,PROD,264.59
2024-08-16,Infrastructure,Azure,Platform,Identity,135,Identity Service,Auth System,User Auth,Blob Storage,NON-PROD,122.07
2024-08-16,Infrastructure,AWS,Data,Analytics,246,Data Analytics,Business Intel,Reports,Redshift,PROD,312.07
2024-08-16,Engineering,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,Firestore,NON-PROD,76.99
2024-08-16,Technology,Azure,Data,Analytics,246,Data Analytics,Business Intel,Reports,Functions,NON-PROD,60.76
2024-08-16,Technology,GCP,Content,API,498,Content API,Content Management,API Gateway,Cloud Storage,PROD,205.77
2024-08-16,Infrastructure,AWS,Content,API,498,Content API,Content Management,API Gateway,Fargate,NON-PROD,36.73
2024-08-16,Engineering,GCP,Content,API,498,Content API,Content Management,API Gateway,Cloud Storage,NON-PROD,100.75
2024-08-16,Engineering,GCP,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Cloud Functions,PROD,293.73
2024-08-16,Infrastructure,Azure,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Blob Storage,PROD,175.82
2024-08-16,Technology,AWS,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,S3,NON-PROD,122.08
2024-08-16,Technology,GCP,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,Firestore,NON-PROD,121.11
2024-08-16,Infrastructure,Azure,Platform,Search,634,Search Engine,Search Service,Query Engine,Blob Storage,PROD,201.98
2024-08-16,Engineering,Azure,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Virtual Machines,PROD,190.79
2024-08-16,Engineering,Azure,Data,Storage,967,Customer Database,CRM,Customer Store,Blob Storage,PROD,104.57
2024-08-16,Engineering,Azure,Security,Core,1204,Security Service,Security Platform,Threat Detection,Virtual Machines,PROD,299.13
2024-08-16,Infrastructure,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Blob Storage,PROD,175.6
2024-08-16,Technology,Azure,Platform,Messaging,3544,Notification Service,Notifications,Push Service,Blob Storage,NON-PROD,76.71
2024-08-17,Technology,Azure,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Blob Storage,PROD,55.17
2024-08-17,Infrastructure,AWS,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Redshift,PROD,51.18
2024-08-17,Infrastructure,GCP,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Cloud Functions,PROD,68.97
2024-08-17,Engineering,Azure,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,SQL Database,PROD,76.86
2024-08-17,Engineering,Azure,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,CosmosDB,NON-PROD,28.58
2024-08-17,Infrastructure,AWS,Platform,Identity,135,Identity Service,Auth System,User Auth,Redshift,PROD,154.67
2024-08-17,Engineering,GCP,Data,Analytics,246,Data Analytics,Business Intel,Reports,Cloud Functions,NON-PROD,42.1
2024-08-17,Infrastructure,GCP,Financial,Payments,347,Payment Gateway,Payments,Transaction Processing,BigQuery,NON-PROD,44.03
2024-08-17,Infrastructure,GCP,Content,API,498,Content API,Content Management,API Gateway,Cloud Functions,PROD,62.39
2024-08-17,Technology,AWS,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,DynamoDB,PROD,61.29
2024-08-17,Infrastructure,AWS,Mobile,Apps,512,Mobile App,Mobile Client,iOS App,RDS,NON-PROD,66.19
2024-08-17,Technology,GCP,Platform,Search,634,Search Engine,Search Service,Query Engine,Firestore,PROD,95.19
2024-08-17,Engineering,Azure,Platform,Search,634,Search Engine,Search Service,Query Engine,Synapse,PROD,90.85
2024-08-17,Infrastructure,Azure,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Functions,PROD,115.72
2024-08-17,Engineering,Azure,AI,Recommendations,789,Recommendation Engine,ML Services,Product Recommendations,Virtual Machines,NON-PROD,76.28
2024-08-17,Infrastructure,GCP,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,Cloud Storage,NON-PROD,42.55
2024-08-17,Infrastructure,Azure,Marketing,Analytics,891,Marketing Analytics,Marketing Platform,Campaign Analytics,CosmosDB,NON-PROD,73.56
2024-08-17,Technology,GCP,Data,Storage,967,Customer Database,CRM,Customer Store,Cloud Functions,NON-PROD,60.79
2024-08-17,Technology,GCP,Platform,Messaging,3544,Notification Service,Notifications,Push Service,BigQuery,PROD,145.23
2024-08-18,Technology,GCP,Platform,Core,12,Commerce Platform,E-commerce,Web Store,Cloud Functions,PROD,71.3
2024-08-18,Engineering,AWS,Platform,Core,32,Item Checkout,E-commerce,Checkout Service,Lambda,PROD,116.23
2024-08-18,Technology,AWS,Platform,Identity,135,Identity Service,Auth System,User Auth,S3,PROD,59.17
